store_name,pn_test,text_review,대기 시간,예약 없이 이용,데이트,연인・배우자,가족모임,아이,예약 후 이용,친목,친구,지인・동료,일상,부모님,친척・형제,반려동물,기타,나들이,회식,혼자,음식이 맛있어요,술이 다양해요,특별한 메뉴가 있어요,화장실이 깨끗해요,가성비가 좋아요,인테리어가 멋져요,친절해요,메뉴 구성이 알차요,비싼 만큼 가치있어요,대화하기 좋아요,컨셉이 독특해요,매장이 청결해요,건강한 맛이에요,재료가 신선해요,기본 안주가 좋아요,음식이 빨리 나와요,뷰가 좋아요,아늑해요,특별한 날 가기 좋아요,매장이 넓어요,반려동물과 가기 좋아요,고기 질이 좋아요,양이 많아요,현지 맛에 가까워요,사진이 잘 나와요,음악이 좋아요,오래 머무르기 좋아요,단체모임 하기 좋아요,혼술하기 좋아요,차분한 분위기에요,파티하기 좋아요
다이빙룸,FALSE,다양하고 특색있는 메뉴가 있어요. 치킨 스테이크가 맛있어요. 사장님도 친절하십니다. 분위기가 좋아서 저녁때 데이트 하러 와도 좋겠어요.,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
다이빙룸,FALSE,"하나하나 맛에 부족함이 전혀 느껴지지 않는 너무 맛있는 음식들에 예쁘고 깨끗한 실내, 어울리는 음악까지 아주 만족스러운 곳이에요.정갈하고 맛있고 신선한 음식이 기분 좋게 해주는 곳이에요. 다음엔 저녁시간에 방문해봐야겠어요 😌지나다니면서 늘 궁금했는데 주말 오전에 예약없이 왔어도 다행히 자리가 있어서 바로 식사해서 좋네요.대신 큰 테이블을 다른 손님들과 공유하긴 해서 따로 앉고싶은 분들은 예약을 하고 오시는 게 좋을것 같아요.",0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
다이빙룸,FALSE,남영역 근처 맛집으로 검색해서 왔는데 가게 인테리어도 예쁘고 정말 맛있었습니다! 가격도 너무 비싸지않아서 맛있게 잘 먹었습니다,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
다이빙룸,FALSE,"근처에 잠깐 들렸다가 저녁 먹고가려고 검색해보니 예쁜 양식집이 있어서 와봤습니다! 통창이라 깨끗해보이고 블라인드가 있어서 좋았어요! 인테리어가 전체적으로 잘어울리고 깔끔해서 사진찍기도 좋은 것 같고 분위기가 좋아서 특별한 날 데이트로도 좋은 것 같아요💛 메뉴도 비싼편은아니고 맛있습니다! 메뉴가 많은편은 아니지만 면 종류를 나눠서 흔한느낌은 받지 못했어요! 특히 봉골레 짱맛👍🏻 이근방에서 가장 분위기 있는 곳 같앗고, 좀 늦은 저녁시간이라 아무도 없엇어서 참 좋았습니다!",0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
다이빙룸,FALSE,"봉골레 파스타랑 비프 큐브 스테이크 주문했는데, 파스타도 맛있었고 무엇보다 스테이크 소스가 완전 맛도리였습니다 !! 매쉬포테이토랑 너무 잘 어울렸음 ㅠㅠ 가격도 비싸지 않았고 친구들이랑 또 오고 싶네요 🤍🤍😭❤️‍🔥",0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
다이빙룸,FALSE,이번이 네번째 방문인데 여전히 분위기가 넘 좋네요!!가격도 넘 착하고 분위기도 최고입니다..서비스두요💕부모님도 너무 좋아하셨어요😍라구파스타가 정말 맛있어요!!강추합니다,0,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
다이빙룸,FALSE,"예약 후에 방문했어용! 기다리지 않고 바로 들어갔고 다양한 메뉴들이 있어서 좋았어요~ 여자 둘이서 메인2개, 사이드 1개 시키면 양도 적당합니다! 다음 모임 때도 재방문할 것 같아요 맛있게 먹고 시간 보내다 갑니다❤️",0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
다이빙룸,FALSE,레드라구 파스타랑 봉골레파스타 주문했는데 너무 맛있었어요~ 봉골레파스타에 바지락도 가득하고 라구파스타도 꾸덕해서 좋았어요😃 가격대도 너무 저렴해서 감동이에요ㅠㅜ 가게인테리어도 캐주얼해서 데이트하는데 넘 좋았어요!,0,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
다이빙룸,FALSE,매장 분위기도 좋고 음식도 다 맛있었어요!! 🤍 재방문의사 있습니다ㅎㅎ,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
이웃집영준이,FALSE,"가게분위기가 넘넘 예뻐서 🥹전부터 지나가다가 아 저긴 꼭가봐야지 했는데 내부가 더 아름다와서 놀라웠던곳,,,,,,🩷🧡 사장님들 전부 친절 하시고 음식맛 비주얼 머하나 빠짐없이 최고였어용🩷🩷 남친하구 갔는데 남자친구도 너무 만족했던장소😍 꼭 또오고싶은곳🩵",0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
이웃집영준이,FALSE,"예전부터 회식도 하고 맛집인 거 알고 있었는데, 친구 데려와서 먹으니까 모든 음식이 다 맛있고 돈이 하나도 아깝지가 않대요!! 원래는 바지락술찜이랑 김치볶음밥만 레전드 메뉴라고 생각했는데, 크림새우도 진짜 미쳤어요. 그리고 안주를 많이 시켜서 그런지…서비스도 주셨는데 항상 올 때마다 많이 먹어서 그른가봐요 ㅎㅎ 번창하세요!",0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
이웃집영준이,FALSE,너무너무 맛있었어요~~~ 생선 튀김 서비스로 주셨는데 넘 감사합니다🙇🏻‍♀️🙇🏻‍♀️ (나올때 사장님께 인사를 제대로 못한거같아서 리뷰라도 적어요) 담에 또갈게요 ㅎㅎㅎ,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
이웃집영준이,FALSE,여기 맛집 킹정입니다바지락술찜+스파게티사리 추가는 신의 한수였음돼지고기치즈김치볶음밥 이거는 와~ 말이안되는게계란이 어떻게? 이렇게? 부드러울수가 있는지…역대급 김볶중에 1티어 였음 ㅋㄷㅊㅇ 저리가라~ 맛그리고 시그니쳐 도미튀김 😱😱😱비쥬얼에서 놀라고 맛도 좋네요~ 👍🏻👍🏻👍🏻다음에는 다른 안주도 먹어봐야겠어요우리 막내와 성함 동일하신 사장님이셨습니다,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
이웃집영준이,FALSE,"시그니처 메뉴인 바지락찜.크흨. 느끼할 줄 알았는데 칼칼한게 딱 술안주네. 굿굿!! 분위기도 좋고, 안주도 좋고, 사람들도 좋고. ^^즐거운 시간 보냈습니다~",0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
이웃집영준이,FALSE,사장님 여전히 친절+유쾌하시고 오늘도 통튀김은 도라방스고 서비스도 미쳤고 진짜 숙대 마스코트🐟,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
이웃집영준이,FALSE,"비오는날 골목안에서 우연히 발견한 술집. 안으로 들어가니 꽤 넓고, 분위기도 독특하고, 안주까지 맛있어버림. 단골될 것 같음.",0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
이웃집영준이,FALSE,어둑어둑한 분위기에 술 마시기 좋고넓은 테이블도 있어서 소규모 모임하기도 좋을 것 같아요생선회 튀김도 특색있고 맛있어요~,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
이웃집영준이,FALSE,분위기가 레트로하고 시끌벅적분위기도 흥겨웠어요!서비스로 국물도 주셨는데 좋았습니다,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
이웃집영준이,FALSE,바지락술찜은 면추가하는 게 국룰이죠?육수도 괜찮았는데 면도 잘 익어서 넘 맛있게 먹었어요.  감자술도 별미네용~~ 친구가 숙대 다닐 때 자주 왔던 곳이라고 데려 왔는데 3차인데도 불구하고 사장님 인심에 배불리 먹고 갑니다😊중간중간 뭐 필요한 거 없는지 세심히 살펴주시고 넘 친절하세요!! 담에 숙대쪽 오면 꼭 또 들리려구요 :),0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
이웃집영준이,FALSE, 헤어지기 전에 맥주 한 잔 하려고 들어왔어요. 크림 새우가 맛있었습니다. 입에 좀 이것저것 달라붙긴 하는데.. 코젤 맥주도 한 맛해요. 평일이어도 많이 시끄러워요. 프라이빗한 분위기를 원하는 분들과는 맞지 않아요. 덕분에 즐거운 데이트 마무리 했습니다!,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
이웃집영준이,FALSE,언제와도 맛있고 좋은 곳입니다!대학생활 하면서 즐겨 찾은 곳 이제는 그전만큼은 자주 못오지만 친구 / 동생 / 남자친구에게 모두 소개시켜준 최애 맛집 입니다 !!!! ,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
이웃집영준이,FALSE,친구들과 좋은시간 보냈습니다~,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
이웃집영준이,FALSE,여러분~~ 여기 개쩔어요 일단 김치볶음밥 맛집이구요!! 숙주볶음도 맛있고 그냥 안주가 다 맛있어요!!! 사장님도 너무 친절하시고 막 서비스도 주셔서 저희 진짜 배터지게 먹고 왔어요! 분위기도 너무 좋아서 진짜 쉴새없에 떠들다 가요!! 사장님께 인사드리고 나오려고 했는데 안계셔서 못드렸네요ㅠㅠ 오늘 너무 감사했습니다 다음에 꼭 또 갈게요!!🤩🤘💕,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
이웃집영준이,FALSE,힙하고 음식이 맛있습니다,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
이웃집영준이,FALSE,,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
이웃집영준이,FALSE,저녁을 늦게 먹게 되어 여러 음식을 시켜서 먹었는데 다 너무 맛있더라구요 😻😋 이 음식이 맛있다! 하나 꼽기 어려울 정도로 진짜 다 너무 맛있어요 ㅠㅠㅠ그리고 여기 크리스마스 분위기로 인테리어도 해놨는데 너무 예쁘더라구요 🥹🥹음식 맛있고 사장님 친절하시고 분위기 좋고 그냥 최고입니당 🥰🥰🥰,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
이웃집영준이,FALSE,광어튀김 술 안주로 먹기 너무 좋아요맛도 있고 직원분들도 친절하세요연인끼리 가도 좋을 분위기 좋은 맛집이에요^^,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
이웃집영준이,FALSE,술잔도 이쁘고 특히 골뱅이 면이 아주 알차요 다른집들에 비해 양도 넉넉하니 골뱅이하나로 술 알차게 마셔요,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
이웃집영준이,FALSE,먼저 다녀간 친구가 고터유명김볶집보다 맛있다고 노래를불러서 방문!! 김볶보다는 오므라이스느낌? 케찹맛이 많이느껴지는 특이한 김볶이긴해요.. 제 원픽은  바지락술찜입니덩~ 두명이 가서 저것도 남기고왔지만ㅠ여러명이서 오면 대표메뉴도 먹어보고 더 좋을거같아요🫶(또와야징ㅎㅎ),0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
더블랙웨일바,TRUE,추석 당일에 연 식당이 별로 없어서 찾아간 식당이었습니다깨끗하고 깔끔한 느낌은 아닙니다사장님은 불친절한 편입니다생맥주 잔이 뜨뜻했습니다한국어를 잘 못하는 직원이 있습니다파스타가 노맛입니다 비쥬얼부터 홈파스타 느낌하지만 그럼에도 불구하고 피자는 맛있었습니다피자와 칵테일 먹으러 갈 곳 인듯합니다:),0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
더블랙웨일바,FALSE,분위기도 좋고 맛도 좋습니다,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
더블랙웨일바,FALSE,숙대입구역 와인바입니다.분위기 좋고 넘 편안합니다. 단골집 느낌이고요.캐주얼해서 접근성이 좋아요.가성비도 뛰어납니다.시끄러운 포차나 호프보다 훨씬 좋습니다.단체모임이나 생일파티로 좋아요.피자나 파스타도 백퍼 수제라 더 맛있습니다.혼술도 가능하고 눈치 전혀 안줍니다,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
더블랙웨일바,FALSE,분위기 좋고 친절해요~ 맛도 괜찮고 가격도 비싸지 않아서 좋아요~,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
더블랙웨일바,FALSE,구웃👍🏼,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
더블랙웨일바,FALSE,"그냥 지나가다 보여서 들어간 곳인데, 분위기 미쳤고 피자는 더미쳤고.. 사장님이 직접 도우까지 돌려서 만들어 주시는 진심 감동받는 맛집입니다.. 소주는 없지만 다양한 칵테일을 갓성비 있는 가격으로 먹을수 있어서 좋아요👍👍👍👍👍",0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
더블랙웨일바,FALSE,드림캐쳐 사러갔다오면서 우연히 들어가게됐는데음식이 너무너무너무 맛있어서 바로 저장했습니다.피자 파스타 다 훌륭하고 칵테일도 맛있는데가격도 합리적이고 인테리어도 훌륭하고 걍 5점이요,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
